uniqueID	Date	real_match	registered_voter	weight	q1	age	sex	q4	q5	q6	q7	q8	q9	q10	q11a	q11b	q11c	q11d	q11e	q12	q13	q14	q15	q16	q17	q18	latino	race	q21	race_combine	q4_rollup	q5_rollup	q6_rollup	q7_rollup	q10_rollup	q12_rollup	surveyMode	panel_respondent	filerace	dma	clarityparty	clarityturnout	partyfile	tax_score	choice_score	church_score	enviro_score	college_score	guncontrol_score	gunowner_score	progressive_gunowner_score	tv_cable	tv_satellite	tv_broadcast	cellphone_score	commercial_party	marijuana_score	low_tv	trump_approve_score	retired_score	county_name
973	2020-04-05	2		1.58057	3	53	1	4	1	1	1	1	1	0	1	2	2	2	2	5	1	2	9	1	1	2	2	1	1	1	3	1	2	2	1	3	IVR	1																							
2552	2020-04-05	1	1	0.178418	3	85	1	1	0	2	0	1		0	2	2	2	2	1	6	1	2	2	2	1	1	2	2	1	2	2	9	2	1	1	3	IVR	2	2	560	5	5	1	3	5	4	4	5	5	1	1	4	1	1	1	5	2	1	1	4	DURHAM
2553	2020-04-05	1	1	0.502143	1	85	1	2	0	0		2		0	1	1	2	2	2	4	1	2	9	2	1	2	2	1	1	1	2	9	1		1	3	IVR	2	1	517	1	3	2	3	1	4	1	2	1	3	1	4	2	1	1	1	2	1	5	5	GASTON
2554	2020-04-05	1	1	0.313256	4	65	2	2	0	2	1	2		0	1	2	2	2	2	6	1	2	2	2	1	1	2	1	1	1	2	9	2	2	1	3	IVR	2	1	517	1	5	2	2	2	4	1	5	2	3	1	4	2	1	1	1	2	2	5	2	MECKLENBURG
2555	2020-04-05	1	1	7.98485	4	18	2						0																0	1							IVR	2	1	518	2	4	3			3		2										1	3	1	DAVIDSON
2556	2020-04-05	2		1.72963	3	57	2	1	9	0		2		0	2	2	2	2	2	9	1	2	2	2	1	2	2	1	2	1	2	9	1		1	4	IVR	2																							
562	2020-04-05	1	1	0.502143	3	84	1	4	9	3	3	1		0	1	2	2	2	2	5	1	2	2	2	1	2	2	1	1	1	3	9	2	2	1	3	IVR	1	1	517	1	5	2	2	1	5	1	4	1	4	1	3	2	1	1	1	1	1	5	5	CATAWBA
205	2020-04-05	1	1	0.178418	4	70	1	1	9	1	1	2		1	1	9	9	9	9	9	1	2	2	2	1	1	2	2	1	2	2	9	2	2	2	4	IVR	1	2	560	5	5	1	4	3	4	3	2	4	1	1	4	1	1	1	5	4	1	1	4	CUMBERLAND
2557	2020-04-05	1	1	1.28653	4	47	1	4	2	0		2	2	0	1					9	2	2	2	1	1	2	2	1	1	1	3	2	1		1	4	IVR	2	1	560	1	5	2	2	2	4	1	4	1	4	1	2	2	1	1	1	2	1	5	1	NASH
2558	2020-04-05	1	2	1.31589	1	50	1	3	9																				0	1	2	9					IVR	2	1	567	4		3			3		3										1	2	1	
2559	2020-04-05	1	1	0.537237	3	93	2	2	1	1	0	2	2	0	1		2			5	1	2	9	1	1	2	2	1	0	1	2	1	2	1	1	3	IVR	2	1	560	5	5	1	3	3	3	2	4	2	4	2	4	3	1	1	4	2	1	1	5	CHATHAM
314	2020-04-05	1	1	0.408726	4	93	1	3	9	0		1		0	1	2	2	2	2	9	1	2	2	2	2	2	2	1	1	1	2	9	1		1	4	IVR	1	1	560	5	5	1	3	2	4	2	3	2	2	1	2	2	1	1	4	2	1	2	5	LEE
2560	2020-04-05	1	1	0.238323	4	81	1	1	9	0		2		0	2	1	1	1	1	5	1	2	9	1	2	1	2	1	2	1	2	9	1		1	3	IVR	2	1	517	5	5	1	3	5	2	4	5	5	2	2	4	1	1	1	5	3	1	1	5	MECKLENBURG
2561	2020-04-05	1	1	0.384505	2	88	1	5					0																0	2	3						IVR	2	2	567	5	5	1	3	3	4	3	2	5	1	1	4	1	1	1	5	2	1	1	5	BUNCOMBE
2562	2020-04-05	1	1	1.70461	3	58	2	1	9	0		2		9	2	2	2	2	2	5	1	2	2	2	1	2	2	1	2	1	2	9	1		4	3	IVR	2	1	518	5	5	1	3	2	2	2	2	1	4	1	3	3	1	2	2	4	1	2	1	ALAMANCE
2563	2020-04-05	2		1.29685	3	50	1	5	1	5	0	1	2	0	1	2	2	1	2	9	1	2	9	2	1	2	2	1	1	1	3	1	3	1	1	4	IVR	2																							
611	2020-04-05	1	1	0.820904	3	55	2	3	9	1	2	2																	0	1	2	9	2	2			IVR	1	1	545	5	5	1	5	2	5	2	3	4	4	3	4	3	1	1	5	2	1	1	1	PITT
2564	2020-04-05	1	1	0.502143	1	78	1	2	9	9	0	2																	0	1	2	9	4	1			IVR	2	1	517	2	3	3	3	2	3	1	1	2	2	1	4	2	1	1	5	3	1	4	5	MECKLENBURG
99	2020-04-05	2		2.63632	2	44	1	5	9	9	0	1		0	1	2	2	1	2	9	1	2	2	3	3	2	2	1	1	1	3	9	4	1	1	4	IVR	1																							
2565	2020-04-05	1	1	0.498089	3	73	2	1	0	0		2		0	2														0	2	2	9	1		1		IVR	2	2	518	5	5	1	3	3	3	2	3	3	4	2	1	3	1	2	4	2	1	1	5	CASWELL
2566	2020-04-05	2		0.418055	1	80	1	2	9	0		1		0	2	2	2	2	2	9	1	2	9	2	1	2	2	1	1	1	2	9	1		1	4	IVR	2																							
2567	2020-04-05	1	1	0.257026	2	67	2	2	9	1	1	1		0	1														0	1	2	9	2	2	1		IVR	2	1	518	1	5	2	2	1	5	1	3	1	5	1	3	3	1	1	1	1	1	5	3	GUILFORD
2568	2020-04-05	1	1	0.178418	2	73	1	2	9	1	1	2		0	1					4	1	9	9	2	1	1	2	2	2	2	2	9	2	2	1	3	IVR	2	2	560	5	5	1	3	4	3	3	4	3	2	2	4	2	1	1	5	3	1	1	4	WAKE
2569	2020-04-05	1	2	0.418055	2	70	1	2	9	1	1	1		0	1	2	2	2		9	1	2	2	2	1	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	550	5		3		3	2	2	2	3	4	3	2	3	1	1	5	2	1	2	4	
2570	2020-04-05	1	1	0.615502	4	58	1	2	9	0		1																	0	1	2	9	1				IVR	2	1	518	1	5	2	2	1	5	1	4	1	3	1	3	2	1	1	1	2	1	5	1	GUILFORD
2571	2020-04-05	1	1	0.802584	4	53	2	4	1																				0	1	3	1					IVR	2	1	560	2	5	3	1	2	4	1	5	1	5	1	1	4	1	1	1	2	2	3	1	CHATHAM
2572	2020-04-05	1	1	0.502143	3	84	1	2	0	2	2	2		0	1					9	1	2	2	2	1	2	2	1	2	1	2	9	2	2	1	4	IVR	2	1	517	1	5	2	3	1	5	1	1	1	4	1	3	3	1	1	1	1	1	5	5	STANLY
2573	2020-04-05	1	1	0.418055	3	74	1	2	9	3																			0	1	2	9	2				IVR	2	1	567	5	3	3	3	2	4	2	1	3	3	2	3	2	1	1	4	3	1	2	5	BUNCOMBE
2574	2020-04-05	1	1	0.198414	3	81	1	1	9	2	2	2		0	2	1	2	2	2	9	1	2	2	2	2	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	567	5	5	1	4	4	4	4	2	5	2	2	3	2	1	1	5	2	1	1	5	HENDERSON
921	2020-04-05	2		0.537237	4	77	2	2	9	0		2		1	1	2	2	2	2	9	1	2	2	1	9	2	2	1	1	1	2	9	1		2	4	IVR	1																							
2575	2020-04-05	1	1	0.198414	3	74	1	2	9	6	3	2		3	2	2	1			3	2	2	2	1	2	1	2	1	1	1	2	9	3	2	2	2	IVR	2	1	567	1	5	2	1	1	5	1	5	1	4	1	3	2	1	1	1	1	1	5	4	HENDERSON
2576	2020-04-05	1	1	1.70461	4	57	2	2	6	0		1		0	1	2	2	2	2	9	1	2	2	3	1	2	2	1	0	1	2	6	1		1	4	IVR	2	1	518	1	5	2	3	1	5	1	2	1	5	1	2	4	1	1	1	1	1	5	1	SURRY
2577	2020-04-05	1	1	0.660027	3	82	2	2	9	2	2	2		0	1					8	1	2	2	1	1	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	517	1	4	2	3	1	4	1	3	1	4	1	4	2	1	1	1	2	1	5	5	MECKLENBURG
2578	2020-04-05	1	1	0.537237	3	65	2	2	9	6	6	1		0	1	2	2												0	1	2	9	3	3	1		IVR	2	1	560	1	3	3	4	2	3	1	3	1	5	1	2	3	1	1	2	4	1	4	3	MOORE
2579	2020-04-05	2		1.18328	2	62	1	1	9	1	1	2		1	2	2	2	2	2	9	1	2	9	3	2	2	2	2	2	2	2	9	2	2	2	4	IVR	2																							
278	2020-04-05	1	1	0.198414	4	81	1	1	9	1	1	2		0	1	2	1	1		9	1	2	2	1	1	1	2	1	1	1	2	9	2	2	1	4	IVR	1	1	545	1	5	3	3	2	5	1	4	1	3	1	4	2	1	1	1	2	1	5	5	ONSLOW
2580	2020-04-05	1	1	0.408726	7	75	1	1	9	1	1	2		0	2	1	2	2	2	3	2	2	2	2	2	2	2	1	1	1	2	9	2	2	1	2	IVR	2	1	560	5	4	1	3	3	2	2	3	5	1	1	4	1	1	1	4	3	1	1	4	WAKE
155	2020-04-05	1	1	0.193986	4	76	1	2	9	1	1	2		1	1	2	2	2	2	3	1	2	9	2	1	1	2	1	1	1	2	9	2	2	2	2	IVR	1	1	560	5	5	3	3	4	4	2	4	4	3	2	4	2	1	1	5	3	1	1	5	WAKE
2581	2020-04-05	1	1	0.461845	2	72	1	2	9	1	0	2		2	1	1	1	2	1	9	1	2	2	3	9	2	2	2	1	2	2	9	2	1	2	4	IVR	2	2	517	5	5	1	3	3	4	3	1	5	3	3	3	2	1	1	5	3	1	1	4	ALEXANDER
2582	2020-04-05	1	1	0.750157	4	46	1	4	2	0		2	2	0	1	2	1	1	1	7	1	2	2	2	1	1	2	1	1	1	3	2	1		1	4	IVR	2	1	517	5	5	1	3	5	2	4	4	5	2	2	4	2	1	1	5	4	2	1	1	MECKLENBURG
2583	2020-04-05	1	1	0.561598	3	48	1	4	9	3	3	1		0	1					9	1	2	2	2	1	1	2	2	1	2	3	9	2	2	1	4	IVR	2	2	560	5	5	1	4	3	4	3	3	5	2	2	3	2	1	1	5	4	1	1	1	CUMBERLAND
2584	2020-04-05	1	1	0.461845	3	81	1						0																0	2							IVR	2	2	517	5	5	1	5	2	4	3	2	4	3	2	3	3	1	1	5	2	1	1	5	STANLY
2585	2020-04-05	1	1	0.384505	2	76	1	1	9																				0	2	2	9					IVR	2	2	545	5	5	1	5	2	4	2	2	4	2	2	2	3	1	1	5	3	1	1	5	PITT
2586	2020-04-05	1	1	0.375925	1	78	1		0	0		2		1	2	2	2	2	2	9	1	2	2	1	1	2	2	2	1	2		9	1		2	4	IVR	2	2	560	5	5	1	3	3	4	2	2	4	2	1	3	2	1	1	5	2	1	1	5	JOHNSTON
2587	2020-04-05	1	1	0.5495	3	79	2	2	9	2	2	2		2	2	1	1												0	1	2	9	2	2	2		IVR	2	1	567	5	5	1	4	3	3	3	2	4	3	2	3	2	1	1	3	2	1	1	5	TRANSYLVANIA
2588	2020-04-05	1	1	1.2233	3	34	1	1	9	0		2		0	1	2	2	2	1	9	1	2	9	2	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	560	5	5	1		5	1	3	5	4	1	1	3	1	2			4	2	1	1	WAKE
2589	2020-04-05	1	2	2.59818	1	33	1	9	3	1	1	2	2	0	1	1				9	1	1	2	1	1	2	2	1	2	1	4	3	2	2	1	4	IVR	2	1	518	4		3		3	3	2	2	3	2	1	3					2	1	3	1	
2590	2020-04-05	1	1	0.418055	2	84	1	1	9	4	0	2		0	1					6	1	2	2	2	2	2	2	1	1	1	2	9	3	1	1	3	IVR	2	1	545	1	3	2	3	1	4	1	1	1	4	1	3	3	1	1	1	2	1	5	5	LENOIR
2591	2020-04-05	1	1	0.502143	4	67	1						0																0	1							IVR	2	1	517	1	5	2	3	1	4	1	2	1	4	1	4	2	1	1	1	2	1	5	4	GASTON
2592	2020-04-05	1	1	7.28556	3	19	2	7	3	2	2	9	2	2	1	2	2	2	2	9	1	2	9	2	2	2	1		2	4	4	3	2	2	2	4	IVR	2	3	560	5	4	3			3		1										1	3	1	NASH
2593	2020-04-05	1	2	1.31589	2	59	1	2	9	2	2	2		0	1	2	2	2	1	9	1	2	9	1	1	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	545	3		3		2	3	2	1	3	3	2	4	2	1	1	2	2	1	3	1	
2594	2020-04-05	1	1	0.561598	3	61	1	3	9	0		1		0	2	2	2	2	2	9	1	2	2	1	1	1	2	2	1	2	2	9	1		1	4	IVR	2	2	560	5	5	1	3	4	4	3	5	5	2	2	3	2	1	1	5	3	1	1	2	CUMBERLAND
2595	2020-04-06	1	1	0.412007	3	66	1	4	9	2	2	2		0	1					9	1	2	2	2	1	2	2	1	1	1	3	9	2	2	1	4	IVR	2	1	518	1	5	2	3	2	4	1	5	3	2	1	4	2	1	1	1	3	1	5	3	FORSYTH
2596	2020-04-06	1	2	0.502143	3	76	1	1					0																0	1	2						IVR	2	1	517	4		3			4		2										1	3	4	
2597	2020-04-06	1	1	0.502143	4	75	1	3	9	0		1		1	2	2	2	2		8	1	2	2	2	1	2	2	1	1	1	2	9	1		2	4	IVR	2	1	517	1	5	2	2	1	5	1	2	1	4	1	3	3	1	1	1	1	1	5	5	UNION
2598	2020-04-06	1	1	0.660027	3	85	2						0																0	1							IVR	2	1	517	5	5	1	3	4	2	3	2	5	2	2	4	2	1	1	5	2	1	1	5	MECKLENBURG
2599	2020-04-06	1	1	1.18328	4	48	1	3	3																				0	2	2	3					IVR	2	2	560	5	5	1	3	2	3	2	3	3	3	2	2	3	1	2	5	4	1	1	1	SAMPSON
2600	2020-04-06	1	1	0.412007	4	70	1						0																0	1							IVR	2	1	518	5	5	1	3	3	3	2	2	2	2	1	4	2	1	1	5	3	1	1	4	SURRY
2601	2020-04-06	1	1	0.660027	3	70	2	2	9	1	1	2		0	2	1	1	1	1	9	1	2	9	1	1	2	2		1	1	2	9	2	2	1	4	IVR	2	1	517	1	5	2	2	3	3	1	4	1	4	1	4	2	1	1	1	2	1	5	4	MECKLENBURG
2602	2020-04-06	1	1	0.502143	2	69	1	2	9	1	1	2		0	1	2	2	2	2	8	1	2	2	1	1	2	2	1	2	1	2	9	2	2	1	4	IVR	2	1	517	2	3	3	3	2	3	1	2	2	3	1	3	2	1	1	2	3	1	4	4	GASTON
2603	2020-04-06	1	2	0.54155	1	66	2	3	9	0		1		0	2	2	2	2	2	9	1	2	9	1	1	2	2	1	2	1	2	9	1		1	4	IVR	2	2	518	4		3			4		2										1	3	2	
2604	2020-04-06	1	1	0.802584	4	56	2	2	9	1	1	2		0	2	1	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	560	1	5	2	3	3	3	1	5	1	5	1	3	3	1	1	2	3	1	5	1	CUMBERLAND
2605	2020-04-06	1	1	0.408726	4	80	1	2	9																				0	1	2	9					IVR	2	1	560	1	5	2	3	1	4	1	2	3	5	3	4	2	1	1	4	2	1	4	5	HALIFAX
2606	2020-04-06	1	1	0.418055	1	79	1	1	0	8																			0	1	2	9	4				IVR	2	1	550	5	5	1	3	1	4	2	2	3	4	2	3	3	1	1	2	2	1	1	5	BRUNSWICK
2607	2020-04-06	1	2	0.408726	3	81	1	4	9	0		1		0	1	2	2	2	2	9	1	2	2	1	1	2	2	1	0	1	3	9	1		1	4	IVR	2	2	560	5		3		2	4	1	4	2	4	2	2	3	1	1	2	1	1	4	4	
2608	2020-04-06	1	1	1.19278	3	64	1	4	9	2	0	1																	0	2	3	9	2	1			IVR	2	2	518	5	4	1	3	3	3	2	2	4	4	3	2	3	1	1	5	2	1	1	3	CASWELL
2609	2020-04-06	1	1	0.6106	1	53	1	2	3	0		2	1	0	1	2	1	1	1	9	1	2	9	1	3	1	2	1	1	1	2	3	1		1	4	IVR	2	2	560	5	4	1	3	3	3	3	2	3	2	2	3	3	1	1	5	3	1	1	1	GRANVILLE
2610	2020-04-06	2		1.18328	1	60	1	1	9	2	2	2		2	1	1	1	1	1	9	1	2	9	1	1	2	2	2	1	2	2	9	2	2	2	4	IVR	2																							
2611	2020-04-06	1	1	0.238323	3	82	1	2	9	1	1	2		0	1	2	2	2	2	9	1	2	2	3	2	1	2	1	1	1	2	9	2	2	1	4	IVR	2	1	517	1	5	2	2	1	4	1	1	1	2	1	4	2	1	1	2	1	1	5	5	GASTON
2612	2020-04-06	1	1	0.660027	3	65	2	4	0	2	0	1		0	1	1				9	1	2	9	2	1				0	1	3	9	2	1	1	4	IVR	2	1	517	1	5	2	2	1	5	1	1	1	5	1	2	3	1	1	1	1	1	5	3	STANLY
2613	2020-04-06	1	1	0.738175	4	59	2	3	1	9	9	1	2	0	1	2	2	2	1	5	1	2	2	2	1	1	2	2	1	2	2	1	4	4	1	3	IVR	2	2	560	5	5	1	5	3	4	2	2	3	3	2	3	3	1	1	5	3	1	1	2	GRANVILLE
2614	2020-04-06	2		1.31589	4	54	1	4	9	2	1	2		1	1	2	2	2	2	6	1	2	9	2	2	2	2	1	2	1	3	9	2	2	2	3	IVR	2																							
2615	2020-04-06	1	1	1.70461	4	63	2	2	9	0		2																	0	1	2	9	1				IVR	2	1	518	1	5	2	2	1	3	1	1	1	5	1	3	3	1	1	1	2	1	5	2	RANDOLPH
2616	2020-04-06	2		0.257026	2	89	2	2	9	1	1	2		0	2	2	2	2	2	9	1	2	2	2	1	1	2	1	2	1	2	9	2	2	1	4	IVR	2																							
2617	2020-04-06	1	1	0.5495	2	77	2	4					0																0	1	3						IVR	2	1	545	1	5	2	2	2	4	1	2	1	5	1	4	3	1	1	1	2	1	5	5	PITT
2618	2020-04-06	1	1	1.69103	3	60	2	2	0	3	1	2		0	1					9	1	2	2	2	2	2	2	1	2	1	2	9	2	2	1	4	IVR	2	1	560	3	5	1	3	2	4	1	2	1	4	1	4	2	1	1	3	3	1	3	1	CUMBERLAND
2619	2020-04-06	1	1	0.54155	3	78	2	3	9	3	3	2		1	2	2	2	2	2	8	1	2	9	2	2	2	2	1	1	1	2	9	2	2	2	4	IVR	2	1	518	1	4	2		2	3	1	3	2	4	1	3	2	1	1	1	2	1	5	5	FORSYTH
2620	2020-04-06	1	1	0.254979	4	80	2						0																0	1							IVR	2	1	560	1	2	3	3	3	3	1	5	2	4	1	3	2	1	1	2	3	1	4	5	WAKE
2621	2020-04-06	1	1	1.58057	1	51	1	2	9	6	3	1		2	1	2	2	2	2	9	2	1	1	2	1	2	2	1	2	1	2	9	3	2	2	4	IVR	2	1	517	1	5	2	2	2	4	1	2	1	5	1	2	3	1	1	1	2	1	5	1	UNION
2622	2020-04-06	1	2	1.21029	2	60	1	2					0	0	2	2	2	2	2	9	1	1	9	1	1	2	2	2	1	2	2				1	4	IVR	2	2	544	5		3		2	4	2	2	3	3	2	2	3	1	1	4	3	1	3	1	
2623	2020-04-06	1	1	0.607058	4	71	2	2	9	0		2																	0	2	2	9	1				IVR	2	2	517	5	5	3	3	4	3	3	2	5	2	2	3	2	1	1	5	4	1	1	4	MECKLENBURG
640	2020-04-06	1	1	0.502143	2	85	1	1	9	1	1	2		0	2	2	2	2	2	9	1	2	2	1	1	2	2	1	1	1	2	9	2	2	1	4	IVR	1	1	517	1	5	2	3	1	5	1	1	1	3	1	3	2	1	1	4	1	1	5	5	MECKLENBURG
2624	2020-04-06	1	1	0.54155	3	66	2	4	9	3																			0	1	3	9	2				IVR	2	1	518	1	5	2	2	2	3	1	1	1	5	1	1	4	1	1	1	2	1	5	3	WILKES
2625	2020-04-06	1	1	0.219197	4	68	1	2	9	0		2		0	1	2	2	2	2	9	1	2	9	1	1	1	2	2	1	2	2	9	1		1	4	IVR	2	2	517	5	5	1	5	3	4	2	3	4	4	2	2	4	1	1	5	3	1	1	3	RICHMOND
2626	2020-04-06	1	1	1.18328	3	48	1	3	1	9	5	1	1	1	1	1	1	1	1	6	1	2	2	1	1	2	2	2	0	2	2	1	4	3	2	3	IVR	2	2	560	5	5	1	3	2	4	2	3	5	4	3	1	4	1	1	5	3	1	1	1	SAMPSON
2627	2020-04-06	2		0.660027	3	75	2	2	9	5	5	2		5	2			8		9	9	2	9	2	9	2	2	1	2	1	2	9	3	3	3	4	IVR	2																							
2628	2020-04-06	1	1	0.624538	3	46	1	2					0																0	1	2						IVR	2	1	545	1	4	3	3	2	4	1	4	1	3	1	3	2	1	1	2	4	1	4	1	PITT
2629	2020-04-06	1	1	0.408726	2	80	1	2	9	1	1	2		0	2	2	2	2	2	7	1	2	2	2	3	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	560	5	2	1	3	2	2	3	1	2	4	2	3	2	1	1	3	3	1	1	5	JOHNSTON
2630	2020-04-06	1	1	0.195544	3	71	1	2	0	0		2		0	1	2	2	2	2	9	1	2	2	2	1	1	2	1	1	1	2	9	1		1	4	IVR	2	1	518	4	5	1	2	2	4	2	5	2	3	2	4	2	1	1	2	3	1	2	4	FORSYTH
2631	2020-04-06	1	1	0.498089	2	84	2	1	9					1					1	5	1	9	2	2	1	2	2		0	2	2	9			2	3	IVR	2	2	518	5	5	1	3	3	4	2	1	3	4	2	3	2	1	1	5	1	1	1	4	GUILFORD
2632	2020-04-06	1	1	0.750157	4	56	1		9	0		2		0	2	2	2	2	2	6	1	2	2	1	2	1	2	1	1	1		9	1		1	3	IVR	2	1	517	5	3	3	3	4	2	3	4	5	3	3	3	2	1	1	4	4	1	1	1	UNION
2633	2020-04-06	1	1	1.58057	3	59	1	4	9	3	3	1		0	1	2	2	2	1	9	1	2	2	2	2	2	2	1	1	1	3	9	2	2	1	4	IVR	2	1	517	1	5	2	1	1	5	1	1	1	5	1	2	3	1	1	1	2	1	5	1	WATAUGA
2634	2020-04-06	1	1	0.574417	3	62	1	3	1	9	9	1	1	0	1	2	1	2	2	9	1	2	2	2	1	1	2	2	1	2	2	1	4	4	1	4	IVR	2	2	545	5	5	1	3	2	4	2	2	4	2	2	2	3	1	1	5	3	1	1	2	BERTIE
2635	2020-04-06	2		0.219197	3	67	1	1	9	1	0	2		0	2	2	2	1	2	9	1	2	9	2	1	1	2	2	1	2	2	9	2	1	1	4	IVR	2																							
2636	2020-04-06	1	1	1.45373	3	57	1	3	9																				0	2	2	9					IVR	2	2	517	5	5	1	3	2	5	3	2	5	2	2	3	2	1	1	5	4	1	1	1	GASTON
2637	2020-04-06	1	1	0.313256	3	84	2	4	9	1	0	2		0	2	9													0	1	3	9	2	1	1		IVR	2	1	517	1	5	2	2	2	3	1	4	1	4	1	3	2	1	1	1	2	1	5	4	MECKLENBURG
2638	2020-04-06	1	1	0.624538	3	60	1	2	1	0		2	1	0	2	2	2	2	1	9	1	1	2	2	2	1	2	1	1	1	2	1	1		1	4	IVR	2	1	545	1	5	2	2	3	4	1	5	1	3	1	3	3	1	2	1	3	1	4	2	CRAVEN
2639	2020-04-06	1	1	0.418055	4	71	1	1	0	1	1	2		0	2	2	2	2	2	9	1	2	2	2	2	2	2	1	1	1	2	9	2	2	1	4	IVR	2	1	567	1	5	2	2	2	4	1	2	1	5	1	3	2	1	1	1	2	1	5	4	BUNCOMBE
2640	2020-04-06	1	1	0.502143	1	83	1	1	9																				0	1	2	9					IVR	2	1	517	1	4	2	3	1	4	1	2	1	2	1	4	1	1	1	1	2	1	5	5	MECKLENBURG
2641	2020-04-06	1	1	2.07753	4	47	2	5	9	9																			0	1	3	9	4				IVR	2	1	517	1	5	2	2	2	4	1	3	1	5	1	2	3	1	2	1	3	1	5	1	GASTON
2642	2020-04-06	2		0.412007	2	81	1	1					0	0	2	2	2	2		9		2	9	2	9	2	2	1	2	1	2				1	4	IVR	2																							
2643	2020-04-06	1	1	0.502143	4	86	1	1	9	0		2		0	1	2	2	2	2	9	1	2	2	1	1	2	2	1	1	1	2	9	1		1	4	IVR	2	1	517	5	5	1	3	4	2	3	2	5	3	2	4	1	1	1	4	2	1	1	5	MECKLENBURG
2644	2020-04-06	1	1	0.802584	4	60	2	3	0	0		2		0	1	2	2	2	2	5	1	2	9	1	1	1	2	1	0	1	2	9	1		1	3	IVR	2	1	560	5	5	3	3	4	2	3	5	5	2	2	3	2	1	1	5	4	1	1	1	ORANGE
787	2020-04-06	1	1	0.750157	4	50	1	3	9	0		2		0	1	2	2	2	2	6	1	1	9	2	1	1	2	1	1	1	2	9	1		1	3	IVR	1	1	517	5	5	1	5	5	3	4	5	5	2	1	3	2	1	1	5	5	1	1	1	IREDELL
2645	2020-04-06	1	1	0.502143	2	88	1	2	9	4	4	1		2															0	1	2	9	3	3	2		IVR	2	1	517	1	5	2	2	1	5	1	2	1	3	1	3	3	1	1	2	1	1	5	5	ROWAN
2646	2020-04-06	1	1	0.537237	3	68	2	4	1	2	1	1		0	1	2	2	2	1	9	1	2	3	2	1	2	2	1	1	1	3	1	2	2	1	4	IVR	2	1	560	5	5	1	4	4	2	3	3	3	3	2	4	2	1	1	5	4	1	1	4	NASH
2647	2020-04-06	1	1	0.384505	2	86	1	4	1	1	1	2	1	0	1	2	2	2	2	9	1	2	2	2	2	2	2	9	2	9	3	1	2	2	1	4	IVR	2	4	570	5	5	1	5	2	4	1	2	3	4	2	2	4	1	1	5	2	1	1	4	ROBESON
2648	2020-04-06	1	1	0.375925	4	66	1	1	9	1	1	2		1	1	1	1	9	9	9	1	2	9	2	2	2	2	2	1	2	2	9	2	2	2	4	IVR	2	2	560	5	5	3	3	4	3	3	2	5	2	2	3	2	1	1	5	4	1	1	3	DURHAM
2649	2020-04-06	1	1	0.412007	4	74	1	1					0																0	1	2						IVR	2	1	518	5	5	1	3	3	4	2	1	5	2	2	4	2	1	1	5	2	1	1	5	ALAMANCE
2650	2020-04-06	1	1	0.198414	3	65	1						0																0	1							IVR	2	1	550	1	5	3	3	3	3	2	5	4	4	3	5	1	1	1	2	3	2	3	3	NEW HANOVER
2651	2020-04-06	2		0.193986	3	89	1	2	9	6	6	2		0	1	1				9	1	2	2	2	1	1	2	1	0	1	2	9	3	3	1	4	IVR	2																							
2652	2020-04-06	1	1	0.502143	4	74	1						0																0	1							IVR	2	1	517	1	5	2	2	2	4	1	3	1	4	1	3	2	1	1	1	2	1	5	5	CALDWELL
2653	2020-04-06	1	1	0.378942	3	81	1						0																0	9							IVR	2	4	518	5	5	3	3	4	3	2	3	3	2	1	4	1	1	1	3	3	1	3	5	GUILFORD
2654	2020-04-06	1	1	0.193986	4	69	1	2	9	0		1								9	1	2	2	2	1	1	2	1	2	1	2	9	1			4	IVR	2	1	560	1	5	2	3	2	4	2	4	2	3	1	3	2	1	1	4	4	1	5	4	WAYNE
2655	2020-04-06	1	1	0.254979	3	84	2	2	9	0		2		0	1	2	2	2	2	9	1	2	2	2	2	1	2	1	1	1	2	9	1		1	4	IVR	2	1	560	1	5	2	2	1	4	1	5	1	3	1	4	1	1	1	1	1	1	5	5	WAKE
2656	2020-04-06	1	1	0.178418	2	70	1	1	9	2	0	2		1	1					6	1	2	9	1	1	1	2	9	1	9	2	9	2	1	2	3	IVR	2	2	560	5	5	1	5	2	5	2	4	3	4	3	1	4	1	1	4	3	1	1	4	PERSON
2657	2020-04-06	1	1	0.744101	3	59	2	4	0	5	0	1		0	1	2	2	2	2	6	1	2	2	2	1	1	1		1	4	3	9	3	1	1	3	IVR	2	4	518	1	5	2	2	1	5	1	5	1	4	1	2	3	1	1	1	1	1	5	1	RANDOLPH
2658	2020-04-06	1	1	2.63632	1	41	1	4	1	4	4	1	2	0	2	2	2	2	2	9	1	2	9	1	1	2	2	1	1	1	3	1	3	3	1	4	IVR	2	1	550	5	2	1	3	4	2	3	3	3	2	1	3	2	1	2	3	4	2	1	1	NEW HANOVER
2659	2020-04-06	1	1	1.45373	4	56	1	2	9	0		2																	0	2	2	9	1				IVR	2	2	517	5	4	1	3	3	3	2	2	4	2	2	3	2	1	1	5	3	1	1	1	MECKLENBURG
